393,R131492,Engineering Mathematics-I,MA1101,E1S1,EC
394,R131496,Engineering Physics,PH1101,E1S1,EC
395,R131496,Engineering Mathematics-I,MA1101,E1S1,EC
396,R131533,Electronics Devices and Circuits,EC1102,E1S1,EC
397,R131533,Engineering Mathematics-I,MA1101,E1S1,EC
398,R131544,Engineering Mathematics-I,MA1101,E1S1,EC
399,R131546,Electronics Devices and Circuits,EC1102,E1S1,EC
400,R131648,Electrical Technology,EE1101,E1S1,EC
401,R131648,Engineering Mathematics-I,MA1101,E1S1,EC
402,R131658,Engineering Mathematics-I,MA1101,E1S1,EC
403,R131669,Engineering Mathematics-I,MA1101,E1S1,EC
404,R131670,Engineering Mathematics-I,MA1101,E1S1,EC
405,R131679,Engineering Mathematics-I,MA1101,E1S1,EC
406,R131692,Electrical Technology,EE1101,E1S1,EC
407,R131692,Electronics Devices and Circuits,EC1102,E1S1,EC
408,R131692,Engineering Physics,PH1101,E1S1,EC
409,R131692,Electrical Technology Lab,EE1701,E1S1,EC
410,R131692,Electronics Devices and Circuits Lab,EC1703,E1S1,EC
411,R131692,Engineering Physics Lab,PH1701,E1S1,EC
412,R131692,Engineering Mathematics-I,MA1101,E1S1,EC
413,R131700,Engineering Mathematics-I,MA1101,E1S1,EC
414,R131774,Engineering Mathematics-I,MA1101,E1S1,EC
415,R131785,Engineering Mathematics-I,MA1101,E1S1,EC
416,R131792,Electronics Devices and Circuits,EC1102,E1S1,EC
417,R131792,Engineering Mathematics-I,MA1101,E1S1,EC
418,R131800,Engineering Mathematics-I,MA1101,E1S1,EC
419,R131806,Engineering Mathematics-I,MA1101,E1S1,EC
420,R131813,Electronics Devices and Circuits,EC1102,E1S1,EC
421,R131834,Engineering Mathematics-I,MA1101,E1S1,EC
422,R131838,Engineering Mathematics-I,MA1101,E1S1,EC
423,R131843,Electrical Technology,EE1101,E1S1,EC
424,R131843,Electronics Devices and Circuits,EC1102,E1S1,EC
425,R131843,Engineering Mathematics-I,MA1101,E1S1,EC
426,R131849,Electronics Devices and Circuits,EC1102,E1S1,EC
427,R131849,Engineering Mathematics-I,MA1101,E1S1,EC
428,R131852,Engineering Mathematics-I,MA1101,E1S1,EC
429,R131853,Engineering Mathematics-I,MA1101,E1S1,EC
430,R131859,Engineering Mathematics-I,MA1101,E1S1,EC
431,R131883,Engineering Mathematics-I,MA1101,E1S1,EC
432,R131905,Electronics Devices and Circuits,EC1102,E1S1,EC
433,R131906,Engineering Mathematics-I,MA1101,E1S1,EC
434,R131923,Electrical Technology,EE1101,E1S1,EC
435,R131923,Electronics Devices and Circuits,EC1102,E1S1,EC
436,R131923,Engineering Mathematics-I,MA1101,E1S1,EC
437,R131934,Electronics Devices and Circuits,EC1102,E1S1,EC
438,R131934,Engineering Mathematics-I,MA1101,E1S1,EC
439,R131941,Electronics Devices and Circuits,EC1102,E1S1,EC
440,R131941,Engineering Mathematics-I,MA1101,E1S1,EC
